api,hsm_capacity,num_signatures,kmip_batch_count,time,threaded
grpc,5000,1000,,6.61359174901736,False
grpc,20000,1000,,6.44434452499263,False
kmip,10000,1000,10,3.4401715470012277,False
grpc,1000,1000,,7.494108816987136,False
kmip,100,1000,100,13.613089127989952,False
kmip,100,1000,10,15.082044542010408,False
kmip,1000,1000,100,4.237828268989688,False
kmip,20000,1000,1,70.18902635600534,False
kmip,5000,1000,1,69.62645065100514,False
grpc,1000,1000,,7.3576654450153,False
kmip,10000,1000,100,2.548476188996574,False
grpc,100,1000,,15.57897799697821,False
kmip,10000,1000,10,6.352841231011553,False
kmip,1000,1000,10,4.775421108002774,False
rest,10000,1000,,34.63309999401099,False
kmip,10000,1000,1,71.08409044099972,False
rest,20000,1000,,34.9044023710012,False
grpc,5000,1000,,7.206243954016827,False
rest,100,1000,,37.655922656995244,False
rest,5000,1000,,33.55378571499023,False
kmip,100,1000,10,14.798924312985037,False
kmip,20000,1000,100,2.6191436700173654,False
kmip,100,1000,1,66.5860091499926,False
kmip,1000,1000,100,3.581797599006677,False
kmip,5000,1000,100,3.5508248929982074,False
grpc,10000,1000,,7.051458350993926,False
kmip,20000,1000,10,3.4191576940065715,False
rest,1000,1000,,35.68770912097534,False
kmip,5000,1000,10,3.4999072150094435,False
grpc,20000,1000,,7.172802568995394,False
kmip,100,1000,100,12.415316847997019,False
kmip,1000,1000,1,70.34709071399993,False
kmip,1000,1000,100,3.6251311550149694,False
kmip,100,1000,10,13.396356446988648,False
grpc,100,1000,,15.438799968978856,False
kmip,20000,1000,1,69.21075795899378,False
kmip,5000,1000,10,3.6253894199908245,False
grpc,10000,1000,,7.053249534015777,False
kmip,1000,1000,10,4.217008378007449,False
kmip,5000,1000,100,2.713391964993207,False
grpc,1000,1000,,7.4410428579722065,False
kmip,20000,1000,100,2.460501039022347,False
grpc,20000,1000,,6.929565517028095,False
rest,1000,1000,,36.2005746869836,False
kmip,100,1000,100,12.432790146005573,False
rest,5000,1000,,35.410523048980394,False
kmip,20000,1000,10,3.860838191001676,False
rest,100,1000,,38.724553673993796,False
grpc,5000,1000,,7.218263516988372,False
kmip,1000,1000,1,72.0826436690113,False
kmip,10000,1000,10,3.8365793630073313,False
rest,20000,1000,,33.78604275599355,False
kmip,5000,1000,1,71.52437379100593,False
kmip,100,1000,1,67.02204286699998,False
kmip,10000,1000,100,2.907364479993703,False
rest,10000,1000,,33.544346907001454,False
kmip,10000,1000,1,70.53370478001307,False
